TreeID,Dist,Region,RegionRemark,TreeType,Diameter_cm,TreeHeight_m,SurveyDate,TWD97X,TWD97Y,elev_m,elev_band,height_valid,diameter_valid,within_taipei,analysis_ready
DA0011341012,大安區,忠孝東路三段,,白千層,26,10.5,2023-07-18,303873.81,2770538.38,5.0,都市平地,1,1,1,1
DA0011341013,大安區,忠孝東路三段,,白千層,21,10.5,2023-07-18,303878.32,2770537.48,5.0,都市平地,1,1,1,1
DA0011341014,大安區,忠孝東路三段,,白千層,29,8.5,2023-07-18,303883.06,2770536.91,5.0,都市平地,1,1,1,1
DA0011341015,大安區,忠孝東路三段,,白千層,31,10.3,2023-07-18,303887.76,2770536.06,5.0,都市平地,1,1,1,1
DA0011341016,大安區,忠孝東路三段,,白千層,30,10.7,2023-07-18,303892.74,2770535.2,5.0,都市平地,1,1,1,1
DA0011341017,大安區,忠孝東路三段,,白千層,26,9.1,2023-07-18,303897.44,2770534.3,5.0,都市平地,1,1,1,1
DA0011341018,大安區,忠孝東路三段,,白千層,28,9.6,2023-07-18,303902.28,2770533.68,5.0,都市平地,1,1,1,1
DA0011341019,大安區,忠孝東路三段,,白千層,30,9.4,2023-07-18,303907.08,2770532.97,5.0,都市平地,1,1,1,1
DA0011341020,大安區,忠孝東路三段,,白千層,32,10,2023-07-18,303911.73,2770532.31,5.0,都市平地,1,1,1,1
DA0011341021,大安區,忠孝東路三段,,白千層,31,9.6,2023-07-18,303915.1,2770531.74,5.0,都市平地,1,1,1,1
DA0011341023,大安區,忠孝東路三段,,白千層,28,4.7,2023-07-18,303931.02,2770529.52,5.0,都市平地,1,1,1,1
DA0011341024-001,大安區,忠孝東路三段,人行道,白千層,8,3,2020-03-04,303934.84,2770529.48,5.0,都市平地,1,1,1,1
DA0011341025,大安區,忠孝東路三段,,白千層,35,12.5,2023-07-18,303969.43,2770523.24,5.0,都市平地,1,1,1,1
DA0011341026,大安區,忠孝東路三段,,白千層,32,13.4,2023-07-18,303974.85,2770522.67,5.0,都市平地,1,1,1,1
DA0011341027,大安區,忠孝東路三段,,白千層,15,6.8,2023-07-18,303978.86,2770522.11,5.0,都市平地,1,1,1,1
DA0011341028,大安區,忠孝東路三段,,白千層,32,10.4,2023-07-18,304036.48,2770513.26,5.0,都市平地,1,1,1,1
DA0011341029,大安區,忠孝東路三段,,白千層,44,10.7,2023-07-18,304043.64,2770511.94,5.0,都市平地,1,1,1,1
DA0011341030,大安區,忠孝東路三段,,白千層,10,9,2023-07-18,304059.46,2770509.59,5.0,都市平地,1,1,1,1
DA0011341031,大安區,忠孝東路三段,,光蠟樹,16,10.2,2023-07-18,304066.98,2770508.33,5.0,都市平地,1,1,1,1
DA0011341032,大安區,忠孝東路三段,,榕樹,26,8.3,2023-07-18,304075.48,2770507.11,5.0,都市平地,1,1,1,1
DA0011341033,大安區,忠孝東路三段,,白千層,22,9.4,2023-07-18,304083.14,2770505.75,5.0,都市平地,1,1,1,1
DA0011341034,大安區,忠孝東路三段,,榕樹,28,9.9,2023-07-18,304090.61,2770504.93,5.0,都市平地,1,1,1,1
DA0011341036,大安區,忠孝東路三段,,榕樹,42,11.3,2023-07-18,304106.08,2770502.46,5.0,都市平地,1,1,1,1
DA0011341037,大安區,忠孝東路三段,,榕樹,35,9.2,2023-07-18,304114.19,2770500.78,5.0,都市平地,1,1,1,1
DA0011341038,大安區,忠孝東路三段,,楓香,18,12.7,2023-07-18,304121.33,2770499.36,5.0,都市平地,1,1,1,1
DA0011341039,大安區,忠孝東路三段,,榕樹,32,8.24,2016-07-19,304129.38,2770498.51,5.0,都市平地,1,1,1,1
DA0011341040,大安區,忠孝東路三段,,榕樹,23,6.99,2016-07-19,304138.37,2770497.21,5.0,都市平地,1,1,1,1
DA0011341041,大安區,忠孝東路三段,,榕樹,45,12.4,2023-07-18,304145.57,2770496,5.0,都市平地,1,1,1,1
DA0011341043,大安區,忠孝東路三段,,白千層,52,8.5,2023-07-19,304254.35,2770488,5.0,都市平地,1,1,1,1
DA0011341044,大安區,忠孝東路三段,,白千層,21,6.6,2023-07-19,304262,2770488.07,5.0,都市平地,1,1,1,1
DA0011341045-001,大安區,忠孝東路三段,忠孝東路三段138號第3株,白千層,8,5.5,2023-07-19,304270.5,2770487.83,5.0,都市平地,1,1,1,1
DA0011341046-001,大安區,忠孝東路三段,忠孝東路三段138號第4株,白千層,8,4.1,2023-07-19,304276.93,2770487.83,5.0,都市平地,1,1,1,1
DA0011341047,大安區,忠孝東路三段,,茄苳,38,9,2023-07-19,304298.01,2770487.89,5.0,都市平地,1,1,1,1
DA0011341048,大安區,忠孝東路三段,,白千層,36,6.6,2023-07-19,304304.91,2770487.73,5.0,都市平地,1,1,1,1
DA0011341049,大安區,忠孝東路三段,,白千層,24,7.8,2023-07-19,304311.66,2770487.67,5.0,都市平地,1,1,1,1
DA0011341050,大安區,忠孝東路三段,,茄苳,29,8.9,2023-07-19,304319.84,2770487.67,5.0,都市平地,1,1,1,1
DA0011341051,大安區,忠孝東路三段,,茄苳,25,10.1,2023-07-19,304326,2770487.73,5.0,都市平地,1,1,1,1
DA0011341052,大安區,忠孝東路三段,,白千層,22,9.9,2023-07-19,304333.38,2770487.41,5.0,都市平地,1,1,1,1
DA0011341053,大安區,忠孝東路三段,,白千層,20,6.1,2023-07-19,304340.87,2770487.57,5.0,都市平地,1,1,1,1
DA0011341054,大安區,忠孝東路三段,,白千層,5,6.1,2023-07-19,304355.2,2770487.09,5.0,都市平地,1,1,1,1
DA0011341056,大安區,忠孝東路三段,,白千層,48,8.1,2023-07-19,304368.53,2770487.25,5.0,都市平地,1,1,1,1
DA0011341057,大安區,忠孝東路三段,,臺灣欒樹,28,9,2023-07-19,304376.13,2770487.14,5.0,都市平地,1,1,1,1
DA0011341059,大安區,忠孝東路三段,,茄苳,36,10,2023-07-19,304392.91,2770486.98,5.0,都市平地,1,1,1,1
DA0011341060,大安區,忠孝東路三段,,白千層,28,5.75,2016-07-20,304402.49,2770486.85,5.0,都市平地,1,1,1,1
DA0011341061,大安區,忠孝東路三段,,白千層,10,8,2023-07-19,304413.03,2770486.82,5.0,都市平地,1,1,1,1
DA0011341062,大安區,忠孝東路三段,,白千層,12,6,2023-07-19,304420.41,2770486.88,5.0,都市平地,1,1,1,1
DA0011341063,大安區,忠孝東路三段,,蘭嶼烏心石,6,6.8,2023-07-19,304427.26,2770486.77,5.0,都市平地,1,1,1,1
DA0011341064,大安區,忠孝東路三段,,白千層,33,9.4,2023-07-19,304448.17,2770486.49,5.0,都市平地,1,1,1,1
DA0011341064-001,大安區,忠孝東路三段,忠孝東路3段,白千層,8,3,2020-03-04,304458.2,2770486.88,5.0,都市平地,1,1,1,1
DA0011341066,大安區,忠孝東路三段,,白千層,22,10.1,2023-07-24,304469.54,2770486.21,5.0,都市平地,1,1,1,1
DA0011341067-001,大安區,忠孝東路三段,人行道,烏心石,80,3,2022-01-13,304475.93,2770486.68,5.0,都市平地,1,1,1,1
DA0011341068-001,大安區,忠孝東路三段,人行道,烏心石,80,3,2022-03-08,304482.35,2770486.4,5.0,都市平地,1,1,1,1
DA0011341069,大安區,忠孝東路三段,,白千層,71,13.1,2023-07-24,304490.01,2770486.29,5.0,都市平地,1,1,1,1
DA0011341070,大安區,忠孝東路三段,,白千層,37,6.5,2023-07-24,304513.28,2770485.99,5.0,都市平地,1,1,1,1
DA0011341071,大安區,忠孝東路三段,,榕樹,34,10.6,2023-07-24,304526.9,2770486.04,5.0,都市平地,1,1,1,1
DA0011341072,大安區,忠孝東路三段,,蘭嶼烏心石,13,7.3,2023-07-24,304533.37,2770485.65,5.0,都市平地,1,1,1,1
DA0011341073,大安區,忠孝東路三段,,白千層,10,6.4,2023-07-24,304541.51,2770485.65,6.0,都市平地,1,1,1,1
DA0011341074,大安區,忠孝東路三段,,白千層,42,11.5,2023-07-24,304549.49,2770485.65,6.0,都市平地,1,1,1,1
DA0011341075,大安區,忠孝東路三段,,白千層,18,8.5,2023-07-24,304556.51,2770485.65,5.0,都市平地,1,1,1,1
DA0011341076,大安區,忠孝東路三段,,楓香,20,12.4,2023-07-24,304563.52,2770485.55,5.0,都市平地,1,1,1,1
DA0011341077,大安區,忠孝東路三段,,白千層,26,8.9,2023-07-24,304570.07,2770485.46,5.0,都市平地,1,1,1,1
DA0011341078,大安區,忠孝東路三段,,白千層,48,9.6,2023-07-24,304584.84,2770485.46,6.0,都市平地,1,1,1,1
DA0011341079,大安區,忠孝東路三段,,茄苳,39,14.3,2023-07-24,304591.14,2770485.36,6.0,都市平地,1,1,1,1
DA0011341080,大安區,忠孝東路三段,,楓香,22,14.3,2023-07-24,304599.56,2770485.19,6.0,都市平地,1,1,1,1
DA0011341081,大安區,忠孝東路三段,,楓香,26,14.1,2023-07-24,304606.06,2770485.19,6.0,都市平地,1,1,1,1
DA0011341082,大安區,忠孝東路三段,,白千層,42,10.9,2023-07-24,304612.98,2770485.19,6.0,都市平地,1,1,1,1
DA0011341083-001,大安區,忠孝東路三段,248巷口旁第1株,白千層,8,8.5,2023-07-24,304635.21,2770484.88,6.0,都市平地,1,1,1,1
DA0011341084,大安區,忠孝東路三段,,白千層,27,9.5,2023-07-24,304642.19,2770484.47,6.0,都市平地,1,1,1,1
DA0011341085,大安區,忠孝東路三段,,白千層,32,9.4,2023-07-24,304648.26,2770484.88,6.0,都市平地,1,1,1,1
DA0011341086,大安區,忠孝東路三段,,白千層,29,12.5,2023-07-24,304656.8,2770484.58,6.0,都市平地,1,1,1,1
DA0011341087,大安區,忠孝東路三段,,白千層,26,10.9,2023-07-24,304663.73,2770484.72,6.0,都市平地,1,1,1,1
DA0011341088,大安區,忠孝東路三段,,白千層,35,10.5,2023-07-24,304670.39,2770484.86,6.0,都市平地,1,1,1,1
DA0011341089,大安區,忠孝東路三段,,白千層,25,8.9,2023-07-24,304678.45,2770484.44,6.0,都市平地,1,1,1,1
DA0011341090,大安區,忠孝東路三段,,白千層,29,11.3,2023-07-24,304685.11,2770484.44,6.0,都市平地,1,1,1,1
DA0011341091,大安區,忠孝東路三段,,白千層,20,8.8,2023-07-24,304692.39,2770484.03,6.0,都市平地,1,1,1,1
DA0011341092,大安區,忠孝東路三段,,白千層,29,9,2023-07-24,304699.41,2770484.39,6.0,都市平地,1,1,1,1
DA0011341093,大安區,忠孝東路三段,,白千層,29,12.9,2023-07-24,304705.94,2770484.39,6.0,都市平地,1,1,1,1
DA0011341094,大安區,忠孝東路三段,,白千層,26,8.9,2023-07-24,304713.45,2770484.11,6.0,都市平地,1,1,1,1
DA0011341095,大安區,忠孝東路三段,,白千層,35,10.6,2023-07-24,304720.49,2770483.94,6.0,都市平地,1,1,1,1
DA0011341096,大安區,忠孝東路三段,,白千層,22,7.9,2023-07-24,304727.49,2770483.82,5.0,都市平地,1,1,1,1
DA0011342001,大安區,忠孝東路三段,,榕樹,44,10.18,2016-07-19,303946.23,2770523.7,5.0,都市平地,1,1,1,1
DA0011351001,大安區,忠孝東路三段,,白千層,61,10.7,2023-07-21,304247.4,2770519.71,5.0,都市平地,1,1,1,1
DA0011351002,大安區,忠孝東路三段,,白千層,66,10.1,2023-07-21,304253.43,2770519.73,5.0,都市平地,1,1,1,1
DA0011351003,大安區,忠孝東路三段,,茄苳,25,7.5,2023-07-21,304261.29,2770519.67,5.0,都市平地,1,1,1,1
DA0011351004,大安區,忠孝東路三段,,白千層,58,10.8,2023-07-21,304266.9,2770519.4,5.0,都市平地,1,1,1,1
DA0011351005,大安區,忠孝東路三段,,白千層,40,10.1,2023-07-21,304274.8,2770519.59,5.0,都市平地,1,1,1,1
DA0011351006,大安區,忠孝東路三段,,白千層,59,12.5,2023-07-21,304281.96,2770519.59,5.0,都市平地,1,1,1,1
DA0011351007,大安區,忠孝東路三段,,白千層,80,12.8,2023-07-21,304288.81,2770519.56,5.0,都市平地,1,1,1,1
DA0011351008,大安區,忠孝東路三段,,白千層,48,10.3,2023-07-21,304296.09,2770519.64,5.0,都市平地,1,1,1,1
DA0011351009,大安區,忠孝東路三段,,白千層,29,10.3,2023-07-21,304305.97,2770519.37,5.0,都市平地,1,1,1,1
DA0011351010,大安區,忠孝東路三段,,白千層,48,9.1,2023-07-21,304314.45,2770519.42,5.0,都市平地,1,1,1,1
DA0011351011-001,大安區,忠孝東路三段,忠孝東路三段191號193巷旁起第5株,白千層,9,3,2018-10-16,304320.58,2770519.69,5.0,都市平地,1,1,1,1
DA0011351012,大安區,忠孝東路三段,,白千層,63,10.8,2023-07-21,304329.48,2770519.23,5.0,都市平地,1,1,1,1
DA0011351013,大安區,忠孝東路三段,,白千層,33,9.5,2023-07-21,304335.97,2770518.99,5.0,都市平地,1,1,1,1
DA0011351014,大安區,忠孝東路三段,,蘭嶼烏心石,5,5.9,2023-07-24,304341.38,2770518.89,5.0,都市平地,1,1,1,1
DA0011351015,大安區,忠孝東路三段,,白千層,46,10,2023-07-21,304350.16,2770518.97,5.0,都市平地,1,1,1,1
DA0011351016,大安區,忠孝東路三段,,白千層,35,11.6,2023-07-21,304370.17,2770518.59,5.0,都市平地,1,1,1,1
DA0011351017,大安區,忠孝東路三段,,白千層,37,10.3,2023-07-21,304378.01,2770518.77,5.0,都市平地,1,1,1,1
DA0011351018,大安區,忠孝東路三段,,白千層,29,11,2023-07-21,304385.16,2770518.88,5.0,都市平地,1,1,1,1
DA0011351019,大安區,忠孝東路三段,,白千層,43,9.7,2023-07-21,304394.25,2770518.59,5.0,都市平地,1,1,1,1
DA0011351020,大安區,忠孝東路三段,,白千層,29,10.8,2023-07-21,304400.62,2770518.3,5.0,都市平地,1,1,1,1
DA0011351021,大安區,忠孝東路三段,,白千層,41,11.6,2023-07-21,304406.84,2770518.48,5.0,都市平地,1,1,1,1
DA0011351022,大安區,忠孝東路三段,,白千層,38,12.2,2023-07-21,304414.24,2770518.54,5.0,都市平地,1,1,1,1
DA0011351023,大安區,忠孝東路三段,,白千層,45,12.6,2023-07-21,304423.72,2770518.31,5.0,都市平地,1,1,1,1
DA0011351024,大安區,忠孝東路三段,,白千層,70,12.1,2023-07-21,304428.74,2770518.14,5.0,都市平地,1,1,1,1
DA0011351025,大安區,忠孝東路三段,,白千層,37,11.6,2023-07-21,304435.78,2770518.76,5.0,都市平地,1,1,1,1
DA0011351026,大安區,忠孝東路三段,,白千層,81,8.7,2023-07-21,304443.96,2770518.21,5.0,都市平地,1,1,1,1
DA0011351027,大安區,忠孝東路三段,,白千層,29,10,2023-07-21,304450.04,2770518.03,5.0,都市平地,1,1,1,1
DA0011351028,大安區,忠孝東路三段,,白千層,59,7.2,2023-07-21,304471,2770517.8,5.0,都市平地,1,1,1,1
DA0011351029,大安區,忠孝東路三段,,白千層,69,11.9,2023-07-21,304476.91,2770517.86,5.0,都市平地,1,1,1,1
DA0011351030,大安區,忠孝東路三段,,白千層,38,12.1,2023-07-21,304486.1,2770518.01,5.0,都市平地,1,1,1,1
DA0011351031,大安區,忠孝東路三段,,白千層,36,11.8,2023-07-21,304492.32,2770517.84,5.0,都市平地,1,1,1,1
DA0011351032,大安區,忠孝東路三段,,白千層,45,10.2,2023-07-21,304499.56,2770517.72,5.0,都市平地,1,1,1,1
DA0011351033,大安區,忠孝東路三段,,白千層,26,8,2023-07-21,304506.01,2770517.22,5.0,都市平地,1,1,1,1
DA0011351035,大安區,忠孝東路三段,,白千層,46,14.5,2023-07-21,304523.79,2770517.39,5.0,都市平地,1,1,1,1
DA0011351036,大安區,忠孝東路三段,,白千層,58,5.6,2023-07-21,304531.16,2770517.53,5.0,都市平地,1,1,1,1
DA0011351037,大安區,忠孝東路三段,,白千層,67,14.4,2023-07-21,304537.81,2770516.96,5.0,都市平地,1,1,1,1
DA0011351038,大安區,忠孝東路三段,,白千層,40,12.9,2023-07-21,304546.37,2770517.11,5.0,都市平地,1,1,1,1
DA0011351039,大安區,忠孝東路三段,,白千層,32,10.5,2023-07-21,304569.81,2770517.26,6.0,都市平地,1,1,1,1
DA0011351041,大安區,忠孝東路三段,,白千層,42,7.27,2016-07-25,304595.82,2770516.98,5.0,都市平地,1,1,1,1
DA0011351042,大安區,忠孝東路三段,,白千層,36,13.5,2023-07-21,304603.43,2770516.67,6.0,都市平地,1,1,1,1
DA0011351043,大安區,忠孝東路三段,,白千層,39,10.6,2023-07-21,304616.47,2770516.35,6.0,都市平地,1,1,1,1
DA0011351044,大安區,忠孝東路三段,,楓香,18,12.3,2023-07-21,304622.19,2770516.35,6.0,都市平地,1,1,1,1
DA0011351045,大安區,忠孝東路三段,,白千層,42,6.3,2023-07-21,304627.9,2770516.34,6.0,都市平地,1,1,1,1
DA0011351046,大安區,忠孝東路三段,,白千層,31,11,2023-07-21,304635.94,2770516.26,6.0,都市平地,1,1,1,1
DA0011351047,大安區,忠孝東路三段,,白千層,67,17.2,2023-07-21,304643,2770516.09,6.0,都市平地,1,1,1,1
DA0011351048,大安區,忠孝東路三段,,蘭嶼烏心石,25,10.1,2023-07-24,304673.75,2770516.35,6.0,都市平地,1,1,1,1
DA0011351049,大安區,忠孝東路三段,,烏心石,24,4.6,2016-10-04,304685.83,2770516.45,6.0,都市平地,1,1,1,1
DA0011351051,大安區,忠孝東路三段,,蘭嶼烏心石,14,7.4,2023-07-24,304704.36,2770516.3,5.0,都市平地,1,1,1,1
DA0011351052,大安區,忠孝東路三段,,蘭嶼烏心石,26,12.1,2023-07-24,304713.77,2770516.21,5.0,都市平地,1,1,1,1
DA0011351053,大安區,忠孝東路三段,,蘭嶼烏心石,13,7.7,2023-07-24,304755.83,2770515.7,5.0,都市平地,1,1,1,1
DA0011380001,大安區,忠孝東路三段10巷,,榕樹,41.9,10.4,2023-10-15,303852.38,2770497.13,5.0,都市平地,1,1,1,1
DA0011380002,大安區,忠孝東路三段10巷,,芒果,34.9,10,2023-10-15,303856.96,2770496.43,5.0,都市平地,1,1,1,1
DA0011380004,大安區,忠孝東路三段248巷,,茄苳,19.2,7.5,2023-10-16,304615.48,2770341.85,6.0,都市平地,1,1,1,1
DA0011380005,大安區,忠孝東路三段248巷,,大葉桉,38.1,11.8,2023-10-16,304628.93,2770312.3,6.0,都市平地,1,1,1,1
DA0011380006,大安區,忠孝東路三段10巷,,榕樹,62.8,10.6,2023-10-15,303855.64,2770496.58,5.0,都市平地,1,1,1,1
DA0011380007,大安區,忠孝東路三段10巷,,榕樹,56.9,10.2,2023-10-15,303851.45,2770496.5,5.0,都市平地,1,1,1,1
DA0011380008,大安區,忠孝東路三段248巷,,榕樹,55.1,14,2023-10-16,304628.04,2770289.21,6.0,都市平地,1,1,1,1
DA0011381001,大安區,忠孝東路三段,10巷1號,榕樹,28,9,2022-02-17,303869.48,2770493.53,5.0,都市平地,1,1,1,1
DA0011381002,大安區,忠孝東路三段,10巷,榕樹,46,8,2022-02-17,303866.32,2770493.86,5.0,都市平地,1,1,1,1
DA0011381003,大安區,忠孝東路三段,10巷,榕樹,26,7,2022-02-17,303863.47,2770493.58,5.0,都市平地,1,1,1,1
DA0011381004,大安區,忠孝東路三段,10巷,榕樹,41,8,2022-02-17,303860.09,2770494.1,5.0,都市平地,1,1,1,1
DA0011381005,大安區,忠孝東路三段10巷,10巷,茄苳,52,10.5,2023-10-15,303837.68,2770469.85,5.0,都市平地,1,1,1,1
DA0011381006,大安區,忠孝東路三段10巷,10巷,茄苳,31,10.8,2023-10-15,303835.59,2770448.31,5.0,都市平地,1,1,1,1
DA0011381007,大安區,忠孝東路三段10巷,10巷,茄苳,32,15.3,2023-10-15,303828.01,2770392.44,5.0,都市平地,1,1,1,1
DA0011381008,大安區,新生南路一段103巷,10巷,茄苳,28,15.9,2023-10-15,303833.67,2770390.08,5.0,都市平地,1,1,1,1
DA0011381009,大安區,忠孝東路三段217巷,217巷8弄2號,龍眼,28,10.8,2023-10-03,304468.82,2770743.2,5.0,都市平地,1,1,1,1
DA0011381010,大安區,忠孝東路三段,217巷8弄2號,樟樹,28,8,2022-02-17,304470.93,2770738.99,5.0,都市平地,1,1,1,1
DA0011381011,大安區,忠孝東路三段,10巷,榕樹,40,6.2,2022-07-21,303938.35,2770486.62,5.0,都市平地,1,1,1,1
DA0011391001,大安區,忠孝東路三段,臺北科技大學,白千層,25,10.6,2023-07-18,303826.84,2770578.54,5.0,都市平地,1,1,1,1
DA0011391002,大安區,忠孝東路三段,臺北科技大學,白千層,18,8.5,2023-07-18,303831.74,2770577.74,5.0,都市平地,1,1,1,1
DA0011391003,大安區,忠孝東路三段,臺北科技大學,白千層,25,10.4,2023-07-18,303836.89,2770576.99,5.0,都市平地,1,1,1,1
DA0011391004,大安區,忠孝東路三段,臺北科技大學,白千層,22,12.2,2023-07-18,303842.29,2770575.99,5.0,都市平地,1,1,1,1
DA0011391006,大安區,忠孝東路三段,臺北科技大學,白千層,23,11.7,2023-07-18,303857.72,2770573.7,5.0,都市平地,1,1,1,1
DA0011391007,大安區,忠孝東路三段,臺北科技大學,白千層,27,10.6,2023-07-18,303862.71,2770572.69,5.0,都市平地,1,1,1,1
DA0011391008,大安區,忠孝東路三段,臺北科技大學,茄苳,22,9,2023-07-18,303868.05,2770571.88,5.0,都市平地,1,1,1,1
DA0011391009,大安區,忠孝東路三段,臺北科技大學,白千層,30,11.5,2023-07-18,303873.79,2770570.93,5.0,都市平地,1,1,1,1
DA0011391010,大安區,忠孝東路三段,臺北科技大學,白千層,32,13,2023-07-18,303878.77,2770570.47,5.0,都市平地,1,1,1,1
DA0011391011,大安區,忠孝東路三段,臺北科技大學,白千層,22,10.8,2023-07-18,303883.46,2770569.31,5.0,都市平地,1,1,1,1
DA0011391012,大安區,忠孝東路三段,臺北科技大學,白千層,24,9.8,2023-07-18,303888.85,2770568.51,5.0,都市平地,1,1,1,1
DA0011391013,大安區,忠孝東路三段,臺北科技大學,白千層,22,11.7,2023-07-18,303893.68,2770567.85,5.0,都市平地,1,1,1,1
DA0011391014,大安區,忠孝東路三段,臺北科技大學,白千層,28,16.2,2023-07-18,303899.07,2770567.05,5.0,都市平地,1,1,1,1
DA0011391015,大安區,忠孝東路三段,臺北科技大學,白千層,27,9.8,2023-07-18,303904.15,2770566.29,5.0,都市平地,1,1,1,1
DA0011391016,大安區,忠孝東路三段,臺北科技大學,白千層,20,7.9,2023-07-18,303909.24,2770565.39,5.0,都市平地,1,1,1,1
DA0011391017,大安區,忠孝東路三段,臺北科技大學,白千層,25,15.6,2023-07-18,303914.68,2770564.48,5.0,都市平地,1,1,1,1
DA0011391018,大安區,忠孝東路三段,臺北科技大學,白千層,23,6,2023-07-18,303919.92,2770563.62,5.0,都市平地,1,1,1,1
DA0011391019,大安區,忠孝東路三段,臺北科技大學,白千層,26,9.7,2023-07-18,303924.8,2770562.77,5.0,都市平地,1,1,1,1
DA0011391020,大安區,忠孝東路三段,臺北科技大學,白千層,15,8.6,2023-07-18,303930.14,2770561.91,5.0,都市平地,1,1,1,1
DA0011391021,大安區,忠孝東路三段,臺北科技大學,白千層,22,11.5,2023-07-18,303934.57,2770561.06,5.0,都市平地,1,1,1,1
DA0011391022,大安區,忠孝東路三段,臺北科技大學,白千層,23,6.4,2023-07-18,303940.51,2770560.4,5.0,都市平地,1,1,1,1
DA0011391023,大安區,忠孝東路三段,臺北科技大學,白千層,31,12.2,2023-07-18,303945.55,2770559.55,5.0,都市平地,1,1,1,1
DA0011391024,大安區,忠孝東路三段,臺北科技大學,白千層,29,14.6,2023-07-18,303950.38,2770558.99,5.0,都市平地,1,1,1,1
DA0011391025,大安區,忠孝東路三段,臺北科技大學,白千層,20,8.6,2023-07-18,303955.47,2770557.88,5.0,都市平地,1,1,1,1
DA0011391026,大安區,忠孝東路三段,臺北科技大學,白千層,40,16,2023-07-18,303960.86,2770557.43,5.0,都市平地,1,1,1,1
